precision,recall,f1,number,category,fold,epoch,label_type,data_sample,model_type,accuracy,steps
0.022058823529411766,0.21428571428571427,0.04,14.0,BEHÖRDE,0,0.1,Spanish,v2,Base,,0
0.22794117647058823,0.4696969696969697,0.3069306930693069,66.0,BEHÖRDE,0,0.2,Spanish,v2,Base,,1
0.25735294117647056,0.40229885057471265,0.3139013452914798,87.0,BEHÖRDE,0,0.3,Spanish,v2,Base,,2
0.22794117647058823,0.4025974025974026,0.2910798122065728,77.0,BEHÖRDE,0,0.4,Spanish,v2,Base,,3
0.2647058823529412,0.4864864864864865,0.34285714285714286,74.0,BEHÖRDE,0,0.5,Spanish,v2,Base,,4
0.20588235294117646,0.4375,0.28,64.0,BEHÖRDE,0,0.6,Spanish,v2,Base,,5
0.18382352941176472,0.45454545454545453,0.2617801047120419,55.0,BEHÖRDE,0,0.7,Spanish,v2,Base,,6
0.23529411764705882,0.49230769230769234,0.31840796019900497,65.0,BEHÖRDE,0,0.8,Spanish,v2,Base,,7
0.2426470588235294,0.5238095238095238,0.33165829145728637,63.0,BEHÖRDE,0,0.9,Spanish,v2,Base,,8
0.38235294117647056,0.4369747899159664,0.40784313725490196,119.0,BEHÖRDE,0,1.0,Spanish,v2,Base,,9
0.18382352941176472,0.423728813559322,0.25641025641025644,59.0,BEHÖRDE,0,1.1,Spanish,v2,Base,,10
0.2647058823529412,0.4186046511627907,0.32432432432432434,86.0,BEHÖRDE,0,1.2,Spanish,v2,Base,,11
0.25,0.4857142857142857,0.33009708737864074,70.0,BEHÖRDE,0,1.3,Spanish,v2,Base,,12
0.25,0.4722222222222222,0.3269230769230769,72.0,BEHÖRDE,0,1.4,Spanish,v2,Base,,13
0.25735294117647056,0.4861111111111111,0.33653846153846145,72.0,BEHÖRDE,0,1.5,Spanish,v2,Base,,14
0.25735294117647056,0.4605263157894737,0.330188679245283,76.0,BEHÖRDE,0,1.6,Spanish,v2,Base,,15
0.23529411764705882,0.4507042253521127,0.30917874396135264,71.0,BEHÖRDE,0,1.7,Spanish,v2,Base,,16
0.25735294117647056,0.4605263157894737,0.330188679245283,76.0,BEHÖRDE,0,1.8,Spanish,v2,Base,,17
0.3602941176470588,0.4666666666666667,0.40663900414937765,105.0,BEHÖRDE,0,1.9,Spanish,v2,Base,,18
0.25735294117647056,0.5072463768115942,0.3414634146341463,69.0,BEHÖRDE,0,2.0,Spanish,v2,Base,,19
0.2647058823529412,0.48,0.34123222748815163,75.0,BEHÖRDE,0,2.1,Spanish,v2,Base,,20
0.2647058823529412,0.47368421052631576,0.339622641509434,76.0,BEHÖRDE,0,2.2,Spanish,v2,Base,,21
0.2647058823529412,0.48,0.34123222748815163,75.0,BEHÖRDE,0,2.3,Spanish,v2,Base,,22
0.2647058823529412,0.48,0.34123222748815163,75.0,BEHÖRDE,0,2.4,Spanish,v2,Base,,23
0.2647058823529412,0.48,0.34123222748815163,75.0,BEHÖRDE,0,2.5,Spanish,v2,Base,,24
0.25,0.4594594594594595,0.3238095238095238,74.0,BEHÖRDE,0,2.6,Spanish,v2,Base,,25
0.25735294117647056,0.47297297297297297,0.33333333333333326,74.0,BEHÖRDE,0,2.7,Spanish,v2,Base,,26
0.375,0.4594594594594595,0.4129554655870446,111.0,BEHÖRDE,0,2.8,Spanish,v2,Base,,27
0.27205882352941174,0.4805194805194805,0.3474178403755868,77.0,BEHÖRDE,0,2.9,Spanish,v2,Base,,28
0.2647058823529412,0.4864864864864865,0.34285714285714286,74.0,BEHÖRDE,0,3.0,Spanish,v2,Base,,29
0.25735294117647056,0.47297297297297297,0.33333333333333326,74.0,BEHÖRDE,0,3.1,Spanish,v2,Base,,30
0.2647058823529412,0.4864864864864865,0.34285714285714286,74.0,BEHÖRDE,0,3.2,Spanish,v2,Base,,31
0.2647058823529412,0.4864864864864865,0.34285714285714286,74.0,BEHÖRDE,0,3.3,Spanish,v2,Base,,32
0.2647058823529412,0.4864864864864865,0.34285714285714286,74.0,BEHÖRDE,0,3.4,Spanish,v2,Base,,33
0.2647058823529412,0.4864864864864865,0.34285714285714286,74.0,BEHÖRDE,0,3.5,Spanish,v2,Base,,34
0.2647058823529412,0.4864864864864865,0.34285714285714286,74.0,BEHÖRDE,0,3.6,Spanish,v2,Base,,35
0.29411764705882354,0.46511627906976744,0.36036036036036034,86.0,BEHÖRDE,0,3.7,Spanish,v2,Base,,36
0.29411764705882354,0.4819277108433735,0.36529680365296796,83.0,BEHÖRDE,0,3.8,Spanish,v2,Base,,37
0.2867647058823529,0.4936708860759494,0.36279069767441857,79.0,BEHÖRDE,0,3.9,Spanish,v2,Base,,38
0.2867647058823529,0.5131578947368421,0.3679245283018868,76.0,BEHÖRDE,0,4.0,Spanish,v2,Base,,39
0.2867647058823529,0.52,0.3696682464454976,75.0,BEHÖRDE,0,4.1,Spanish,v2,Base,,40
0.2867647058823529,0.52,0.3696682464454976,75.0,BEHÖRDE,0,4.2,Spanish,v2,Base,,41
0.27941176470588236,0.4935064935064935,0.35680751173708913,77.0,BEHÖRDE,0,4.3,Spanish,v2,Base,,42
0.27941176470588236,0.4935064935064935,0.35680751173708913,77.0,BEHÖRDE,0,4.4,Spanish,v2,Base,,43
0.2647058823529412,0.47368421052631576,0.339622641509434,76.0,BEHÖRDE,0,4.5,Spanish,v2,Base,,44
0.0,0.0,0.0,0.0,JOURNALIST,0,0.1,Spanish,v2,Base,,0
0.0,0.0,0.0,0.0,JOURNALIST,0,0.2,Spanish,v2,Base,,1
0.0,0.0,0.0,0.0,JOURNALIST,0,0.3,Spanish,v2,Base,,2
0.0,0.0,0.0,1.0,JOURNALIST,0,0.4,Spanish,v2,Base,,3
0.3333333333333333,0.5,0.4,2.0,JOURNALIST,0,0.5,Spanish,v2,Base,,4
0.0,0.0,0.0,1.0,JOURNALIST,0,0.6,Spanish,v2,Base,,5
0.0,0.0,0.0,1.0,JOURNALIST,0,0.7,Spanish,v2,Base,,6
0.0,0.0,0.0,0.0,JOURNALIST,0,0.8,Spanish,v2,Base,,7
0.0,0.0,0.0,0.0,JOURNALIST,0,0.9,Spanish,v2,Base,,8
0.6666666666666666,1.0,0.8,2.0,JOURNALIST,0,1.0,Spanish,v2,Base,,9
0.0,0.0,0.0,1.0,JOURNALIST,0,1.1,Spanish,v2,Base,,10
0.0,0.0,0.0,1.0,JOURNALIST,0,1.2,Spanish,v2,Base,,11
0.0,0.0,0.0,1.0,JOURNALIST,0,1.3,Spanish,v2,Base,,12
0.0,0.0,0.0,1.0,JOURNALIST,0,1.4,Spanish,v2,Base,,13
0.0,0.0,0.0,1.0,JOURNALIST,0,1.5,Spanish,v2,Base,,14
0.0,0.0,0.0,1.0,JOURNALIST,0,1.6,Spanish,v2,Base,,15
0.0,0.0,0.0,1.0,JOURNALIST,0,1.7,Spanish,v2,Base,,16
0.0,0.0,0.0,0.0,JOURNALIST,0,1.8,Spanish,v2,Base,,17
0.3333333333333333,0.5,0.4,2.0,JOURNALIST,0,1.9,Spanish,v2,Base,,18
0.0,0.0,0.0,1.0,JOURNALIST,0,2.0,Spanish,v2,Base,,19
0.0,0.0,0.0,1.0,JOURNALIST,0,2.1,Spanish,v2,Base,,20
0.0,0.0,0.0,0.0,JOURNALIST,0,2.2,Spanish,v2,Base,,21
0.0,0.0,0.0,0.0,JOURNALIST,0,2.3,Spanish,v2,Base,,22
0.0,0.0,0.0,0.0,JOURNALIST,0,2.4,Spanish,v2,Base,,23
